signal,decision,stop_index,stop_date,stop_time_years,evidence_at_stop,posterior_mean_at_stop,posterior_dead_at_stop,calibration_months,validation_months,monthly_sigma,validation_increment_mean,validation_increment_variance_over_dt,validation_lag1_autocorr,holdout_months,holdout_mean_return_percent,holdout_t_stat,decision_label,first_date,last_date
Herf_signflip,-1,56,1984-09-28,4.666666666666666,-0.3302329271815849,-0.011840141319667062,0.7665000322572348,120,240,1.18178099887939,0.02215370330893194,2.226965649078618,0.10310695211125602,120,0.15377656001680207,1.2714978789234215,reject,1970-01-30,2020-12-31
HerfAsset_signflip,1,30,1982-07-30,2.5,3.533807650878212,0.14532384774993945,0.5730884488268303,120,240,1.1368358543206194,-0.03680225581917963,2.6476714255395715,0.02100126100543986,120,0.043758760370993376,0.2885648642370884,activate,1970-01-30,2020-12-31
HerfBE_signflip,1,39,1983-04-29,3.25,3.5839235206702895,0.14234780300769878,0.5834785833656518,120,240,1.297187917043417,0.0905675208439998,2.017967227982345,0.06930796751140142,120,0.12449733067382839,0.8283613598915992,activate,1970-01-30,2020-12-31
High52_signflip,1,70,1985-11-29,5.833333333333333,-3.6859815081115515,-0.1305228702945193,0.6216322764871548,120,240,5.9354338481708915,-0.03427723880735263,0.5451889157225642,0.01546644379864713,120,0.5334275597516053,1.3590154955422498,activate,1970-01-30,2020-12-31
IO_ShortInterest_signflip,1,12,1990-12-31,1.0,-3.463436483870999,-0.15121819366303865,0.5520815551064318,120,240,11.932926288158477,0.006803126824590305,1.1284800567714448,0.06285145325640497,120,3.567967997222909,3.6887722070220597,activate,1979-11-30,2020-12-31
IdioRisk_signflip,-1,46,1983-11-30,3.833333333333333,-0.07052106674972047,-0.002919447294033886,0.7566348785514037,120,240,6.12533728912886,0.014000572010102833,0.9171526156953461,0.02080807003108021,120,1.6908883145513265,4.206565275840104,reject,1970-01-30,2020-12-31
IdioVol3F_signflip,-1,58,1984-11-30,4.833333333333333,0.653292502539052,0.022820225215411175,0.7644939589178642,120,240,6.296163654987048,-0.014399449959803546,0.8802814912600913,-0.05119076354251397,120,1.6835839680073998,4.06595248331549,reject,1970-01-30,2020-12-31
IdioVolAHT_signflip,-1,44,1983-09-30,3.6666666666666665,-0.16792242956543024,-0.005895039641912257,0.7540590265969382,120,240,6.441397869129679,0.012446479761586065,1.0278513569373013,-0.06021040005156331,120,1.6835074738129123,3.550484530349323,reject,1970-01-30,2020-12-31
Illiquidity_signflip,1,33,1982-10-29,2.75,3.4306289692987892,0.13949754932693653,0.5859091649399305,120,240,3.872345683061816,-0.011438140243772581,0.5451412713762023,0.1320541953967416,120,0.03538700979795285,0.13978748119656467,activate,1970-01-30,2020-12-31
IndIPO_signflip,-1,79,1991-12-31,6.583333333333333,1.2217195031302381,0.0384635816264755,0.7744026085135589,120,240,3.8058469256313914,5.963067176230722e-05,1.0320246681420386,-0.12135823131674853,120,0.8655968556378362,2.0583862512027973,reject,1975-05-30,2020-12-31
IndMom_signflip,-1,74,1986-03-31,6.166666666666666,-0.917848708572023,-0.02954949904905081,0.7768871326085414,120,240,2.2253959159135595,-0.020276512428756683,1.3220546419098578,0.020212314354059298,120,-0.07347547785154215,-0.4249233601545602,reject,1970-01-30,2020-12-31
IndRetBig_signflip,-1,58,1984-11-30,4.833333333333333,-0.3233543670634155,-0.011036122233162124,0.7689048041157491,120,240,2.7948200599504953,-0.004937964677931883,2.3257795801309435,-0.13229888759310773,120,2.144672166663406,9.837449869458316,reject,1970-01-30,2020-12-31
IntMom_signflip,-1,44,1983-09-30,3.6666666666666665,0.08733718771265042,0.0029471477402194177,0.7543257694046465,120,240,5.027724692392275,-0.0030870552100830547,1.3148107698070493,0.08921543598620763,120,2.4898074387795393,5.200831767014846,reject,1970-01-30,2020-12-31
IntanBM_signflip,-1,82,1986-11-28,6.833333333333333,1.2110262047439162,0.037907963500233566,0.7776614313959418,120,240,4.374774412748734,0.017919375678989373,0.3653170252405506,-0.029215989395583685,120,-0.015588483504437296,-0.0754580684498901,reject,1970-01-30,2020-12-31
IntanCFP_signflip,-1,43,1983-08-31,3.583333333333333,-0.042449311639692344,-0.001480485985445347,0.7532325962618014,120,240,3.6991109177897536,-0.00823254294848645,0.5566452126696976,0.0281444089240044,120,0.29395832540646183,1.3995566847117948,reject,1970-01-30,2020-12-31
IntanEP_signflip,-1,115,1989-08-31,9.583333333333332,-2.200428728260253,-0.0601641655701816,0.7755617230371346,120,240,3.356967604344729,-0.0031917203863908042,0.4916678709284871,-0.07933460935928892,120,0.1099192847657176,0.5777245266933868,reject,1970-01-30,2020-12-31
IntanSP_signflip,-1,54,1984-07-31,4.5,0.49394413656881603,0.017596769262118846,0.7624509208607452,120,240,5.043288135035789,0.01912262330466806,0.5490457488095728,-0.06636133719067235,120,-0.1570862812501728,-0.4116488622694042,reject,1970-01-30,2020-12-31
InvGrowth_signflip,-1,46,1983-11-30,3.833333333333333,-0.008597990627954799,0.0,0.756723240027216,120,240,2.502168318871728,-0.02747216782188749,1.5467961941030957,-0.0825938925940987,120,0.6988335011739362,2.712148060565854,reject,1970-01-30,2020-12-31
InvestPPEInv_signflip,1,61,1985-02-28,5.083333333333333,3.417910686878234,0.12463943125248793,0.6292054293673263,120,240,1.9118857712159423,0.04467522489603328,1.232171488712621,0.19361149873146524,120,0.8127523207793091,4.200552684092151,activate,1970-01-30,2020-12-31
Investment_signflip,1,61,1985-02-28,5.083333333333333,3.47380596372358,0.12704762289511656,0.6244724539809761,120,240,1.9192214520232382,0.022712844371349874,1.8839511417962473,-0.2236526233369443,120,0.10604504509364325,0.6329247183598256,activate,1970-01-30,2020-12-31
